age_years,local_population,distance_to_city,distance_to_town,distance_to_primary,distance_to_secondary,distance_to_tertiary,lat_deg,lon_deg,water_source_clean,water_tech_clean,water_source_category,water_tech_category,clean_adm1,is_urban,is_non_functional,clean_adm2,report_year,wpdx_id
1.0,337.0,181766.73806192895,62604.93357473935,191570.08053438077,29378.01074103444,765.6226490535635,-16.37563,26.60728,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8JJF4+PWR
1.0,684.0,184070.5997969662,60476.30571259266,193864.72669123556,25195.84038090084,369.66880227235833,-16.37103,26.64626,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8JJHW+HGJ
1.0,588.0,187508.82777669397,59481.96010058664,190628.15890000976,20904.37843470208,1626.777979026248,-16.35607,26.68635,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8JMVP+HGH
14.0,207.0,183738.98445124447,63138.50262225146,193545.949299852,39450.43770660856,7097.039200991849,-16.3167,26.51547,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8MGM8+85H
2.0,429.0,185432.63553829852,66576.30644532709,195241.4436715661,30848.99620008997,3804.556066687095,-16.33322,26.59462,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2014,5GM8MH8V+PR9
1.0,404.0,186500.83078947203,65293.81359743689,195593.73961338925,27988.526594604577,3362.3874249075066,-16.3347,26.62136,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8MJ8C+4GH
1.0,283.0,188872.84327393727,60130.81108022073,189444.67531313736,20272.31849474333,2805.357114606171,-16.34546,26.69288,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8MM3V+R56
1.0,41.0,185161.95763804484,55945.98174040523,194899.7040590124,49527.622019362985,23083.960493396648,-16.25211,26.36639,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Central,False,0,Itezhi-tezhi,2013,5GM8P9X8+5H2
5.0,128.0,184451.83502073577,57473.52128193845,194214.18232875215,50345.967862025056,19035.010480210836,-16.2694,26.4012,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Central,False,0,Itezhi-tezhi,2013,5GM8PCJ2+6FW
1.0,119.0,164916.7366879506,58379.81999545288,155670.7247288053,1768.4582474608403,7560.921648111039,-16.15441,26.94507,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM8RWWW+62P
1.0,137.0,163819.4267070424,56425.88546699229,154511.5518987057,3740.7655531641217,8395.150832174919,-16.16273,26.96182,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM8RXP6+WP4
1.0,87.0,160162.62359744348,53457.9308205234,150838.80368052644,6931.526467872978,6725.74503207447,-16.15001,26.99371,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM8RXXV+XFW
1.0,70.0,185526.63469655477,20343.65524529917,109115.46733845132,12460.1680345713,25550.55395377824,-16.867,27.4125,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM94CM7+622
0.0,38.0,182847.1597046382,23347.12937071954,106459.10602610232,15913.478351842476,24335.707207369403,-16.85883,27.4483,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM94CRX+F87
0.0,280.0,179912.75201232405,32180.22146770269,97818.91553686975,23396.30302969524,24371.76781138204,-16.874,27.537,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Gwembe,2013,5GM94GGP+CR2
4.0,269.0,179703.04823335513,28321.6664981164,101759.34595128632,21114.36917909178,24011.281045409145,-16.85603,27.50477,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Gwembe,2013,5GM94GV3+HWJ
0.0,52.0,185607.83164623377,14712.160382218532,114740.02813950062,10418.909030702034,25128.858326088663,-16.84135,27.36686,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM95958+FP9
0.0,88.0,179829.47757650955,20885.4170615394,109554.80698338988,17633.276872405506,20524.60207378782,-16.82257,27.43949,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM95CGQ+XQH
0.0,38.0,176140.63007914927,23489.452761972807,106393.47140862784,22528.114593690872,18770.258842209816,-16.81006,27.48667,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM95FQP+XMF
0.0,21.0,175411.54182945326,24362.47649849071,105531.7943924956,23550.513863100165,18721.509664907207,-16.80865,27.49819,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM95FRX+G7W
1.0,77.0,180501.81201479983,13045.18128682358,117885.37550861132,11589.187583896552,19970.708013152776,-16.788,27.369,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM96969+RJ2
0.0,148.0,179776.61010484706,13668.991149801865,117411.67087051984,12468.951161623689,19230.154069695764,-16.785,27.37672,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM9697G+WM5
0.0,243.0,177017.0312839773,16791.13985503021,113239.48547990022,17192.92105091177,16892.68286821076,-16.785,27.42553,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM96C8G+262
1.0,49.0,175745.73639153407,17537.713213571944,112360.24592236134,18831.379770563595,15917.883912634448,-16.78,27.44,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM96CCR+222
0.0,169.0,176487.62345752798,15369.50243431722,114621.98791642235,16856.00729930441,16131.216423635748,-16.77462,27.41746,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2015,5GM96CG8+5X4
4.0,606.0,173892.30420127237,10299.862401552218,119590.66559162404,15958.55370900602,13497.279803298608,-16.73185,27.3931,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9799V+769
1.0,45.0,169100.26122414484,20124.87286495755,110929.29698345296,25705.810841295235,11107.084855682497,-16.74,27.49228,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM97F6R+2W2
4.0,105.0,169172.69375374145,16590.844310083186,114440.71312496978,23373.628813606618,9342.088509662704,-16.724,27.463,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM97FG7+C62
0.0,59.0,167334.22256037852,10998.0970295371,121435.40410574307,20947.740663890658,7180.847551675554,-16.67704,27.41856,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM98CF9+5CM
0.0,59.0,166035.2310616371,10554.47488394312,123223.78124081009,21527.79224208744,5972.784421175045,-16.65912,27.41274,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM98CR7+935
0.0,116.0,166761.18711020116,6876.223508625131,129876.52270642476,19700.0441857591,8552.673851540792,-16.629,27.357,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM999C4+CR2
3.0,207.0,163740.73785423144,11772.8310030491,124416.68314145916,22806.42462645258,3986.966618533716,-16.63758,27.41816,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM99C69+X77
0.0,70.0,162440.126849872,12179.915103344976,126099.41698311584,21217.64347936208,2934.208465701669,-16.62018,27.41354,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM99CH7+WCF
0.0,74.0,163587.67742855713,7058.661335054904,134800.60744600752,21411.346073955378,6402.5068042755765,-16.58058,27.34024,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9C89R+Q39
1.0,186.0,163438.80889280804,8699.996748983665,131251.50914434326,21246.248295616784,6828.607489296204,-16.59922,27.36767,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM9C929+837
0.0,148.0,162859.76676185464,7921.721775004158,131830.65001934097,20637.73710407592,6254.914141715088,-16.59221,27.36704,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9C958+4R7
1.0,119.0,161977.21924748545,6441.12822988582,133182.97112032335,19727.59320878918,5413.129854697607,-16.57893,27.36262,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9C9C7+C2H
1.0,109.0,161278.16031430932,9607.785209450203,128622.87612200531,19502.398901134125,3005.611822599007,-16.59916,27.4017,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9CC22+8MP
1.0,186.0,154489.3809694197,9904.300548318077,128522.95472299148,13358.546451658782,1702.2016960061712,-16.55597,27.44839,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM9CCVX+J96
2.0,91.0,156050.13061385482,6788.350224521242,131104.73105514704,14046.261460299227,474.90619533783183,-16.552,27.41781,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM9CCX9+643
1.0,239.0,151597.02465626367,12149.607506932203,121984.24108490723,11173.766727204862,616.5500174347708,-16.57181,27.52116,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9CGHC+7FF
3.0,81.0,167808.3437844277,15116.187766608782,147666.18944358855,28629.855994739904,1331.3853908788217,-16.53354,27.22212,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2014,5GM9F68C+HRQ
0.0,102.0,154044.2836416865,9215.81243397816,129416.38432626784,12648.531697223898,2054.095591417061,-16.54837,27.44454,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9FC2V+MR3
1.0,197.0,153634.05425394917,9959.477607030058,128855.05886274167,12503.870830276908,2530.4808298870616,-16.54879,27.45175,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM9FF22+FPJ
4.0,418.0,145329.53899286495,3009.005638267474,134460.1763900074,3154.529663381191,2838.8823945088543,-16.464,27.46352,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2013,5GM9GFP7+CC2
1.0,112.0,133800.0234844131,22065.885772371592,123756.22280986662,35199.84775207802,6495.553824869054,-16.16727,27.30336,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9R8M3+38X
2.0,156.0,128381.22918470245,13153.983936915763,118075.22829633392,28833.40868158528,1460.475654945222,-16.19113,27.3902,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2013,5GM9R95R+G3W
0.0,144.0,120016.89239358345,9150.563001847717,109448.19190302708,26608.497892720217,7213.260583823665,-16.1983,27.5058,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2015,5GM9RG24+M8M
3.0,280.0,90656.96610130645,42309.10525743613,78407.4704253444,27745.07268109588,9381.183199908312,-16.179948,27.975323,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2021,5GM9RXCG+24G
12.0,401.0,128891.37771703964,19978.059284735715,118813.27529807149,35094.191899173624,2008.107982365722,-16.14717,27.34545,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2013,5GM9V83W+45P
1.0,282.0,126576.22968613304,25123.45977667878,116699.81624975304,40801.62136576637,149.69423396499866,-16.09651,27.33247,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9W83J+9XX
,420.0,126090.14062405312,25797.238933240264,116241.57937943784,41583.09178146669,77.41384580789298,-16.08894,27.33237,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9W86J+CWH
1.0,181.0,126754.7188891394,28351.18377433869,117010.14525235424,40592.51931389244,1736.3692512583175,-16.07377,27.31357,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9W8G7+FCW
1.0,200.0,121658.3335090923,21957.62471207806,111640.94283382376,38964.51601849637,545.9797693603509,-16.09604,27.3898,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9W93Q+HWM
1.0,123.0,101949.75632617805,9397.8812047271,91375.27284280688,28866.205548476744,2524.192216957967,-16.08349,27.62596,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Mazabuka,2013,5GM9WJ8G+J94
47.0,125.0,114241.40751400193,19629.56213561613,104356.4059038751,40424.95493156648,4181.690921275553,-16.03366,27.42776,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2013,5GM9XC8H+G4J
7.0,313.0,111340.53728576914,16356.04120046454,101391.1305711738,37359.45304723953,4663.723577101883,-16.028864,27.457956,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2014,5GM9XFC5+F54
16.0,307.0,110844.077322379,15865.688067995496,100890.57485642892,36854.41062297235,5001.018389995967,-16.026881,27.462228,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2014,5GM9XFF6+6VX
3.0,0.0,144791.37883564946,58604.99614780422,72033.78975012693,16364.124287878556,20232.5306772143,-16.713794,28.106301,Borehole/Tubewell,,Well,,Southern,False,0,Gwembe,2021,5GMC74P4+FGM
3.0,149.0,94039.8981318298,56717.45961469015,60790.70189053276,20549.636013406045,2433.3892706416323,-16.256398,28.1486622,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2021,5GMCP4VX+CFV
0.0,259.0,90501.6770878393,52877.65440798933,63883.87164755725,25428.438201481957,62.58993726918954,-16.219635,28.122857,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2018,5GMCQ4JF+44X
0.0,106.0,92684.03142640114,55925.46206673288,56085.78620003225,17849.48057291614,43.50340970791343,-16.249605,28.1933533,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2018,5GMCQ52V+585
3.0,339.0,85116.18903155487,47112.48865494965,67565.17292319055,23195.01816230666,215.6683917799608,-16.15886,28.0743633,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2021,5GMCR3RF+FP5
3.0,106.0,85147.75025790947,46292.00334506156,29295.19761964422,11711.46708752312,13429.81279059212,-16.17,28.443,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCRCJV+262
3.0,62.0,84837.10938157082,46296.96776244287,29324.66486390426,11996.146783625549,13667.83670279516,-16.1673333,28.442,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCRCMR+3R6
3.0,223.0,87979.70967039636,44687.23341309579,27509.221514204182,8217.514171983996,12643.8943039969,-16.191,28.4675,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCRF59+J22
5.0,157.0,88293.02550359904,43081.72123295879,25882.49274350096,7206.9509445725425,13793.436636099155,-16.190167,28.4835,Borehole/Tubewell,,Well,,Southern,False,0,Siavonga,2021,5GMCRF5M+WCJ
5.0,165.0,86505.93294123368,42367.35203215797,25250.30824635292,8755.689736477772,15219.11218027189,-16.1735,28.4835,Borehole/Tubewell,,Well,,Southern,False,0,Siavonga,2021,5GMCRFGM+JC2
3.0,297.0,86079.51161797412,43320.322155483176,26236.95649914848,9475.09299439422,14727.091668278994,-16.172,28.4733333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCRFHF+684
3.0,142.0,85120.55618626224,44853.27435794173,27849.044566837,11015.518868968064,14298.266761036775,-16.167,28.4561667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCRFM4+6F3
0.0,74.0,92026.11977101446,31481.84904704291,14309.640743681774,412.1432100422396,24572.315916310206,-16.187167,28.604833,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2015,5GMCRJ73+4WP
4.0,495.0,92744.4580614967,25916.132148342276,9252.93493535604,756.0823434747009,25292.265149773237,-16.171833,28.657167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2020,5GMCRMH4+7V7
3.0,140.0,91362.61008303544,25501.12731458927,8550.09161591441,614.7383952799499,24866.92987932745,-16.159833,28.653167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCRMR3+377
3.0,132.0,91421.30170280384,24849.48541262632,7941.041188023919,730.5923506701865,24216.395078194437,-16.157667,28.659,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCRMR5+WJJ
4.0,8.0,91926.55325078648,22179.996563446948,5647.029338600489,1446.004095253975,21554.489637532934,-16.150333,28.684167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCRMXM+VM7
3.0,504.0,98484.71015749167,20796.76847335079,951.7310921277822,8278.994517062078,20278.660484724536,-16.187167,28.741833,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCRP7R+4PP
3.0,438.0,98376.21132220654,20786.407889095877,1062.8783544005455,8169.860221976385,20266.02099459,-16.1865,28.741,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCRP7R+CC2
2.0,1215.0,97051.72382730924,19314.799539306747,628.3395954434042,7966.481003324235,18778.796334051145,-16.1715,28.743,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCRPHV+C62
3.0,1182.0,99953.56975862935,19323.664463869856,1604.377703363621,11013.959988606215,18860.580373874574,-16.187167,28.768667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCRQ79+4FM
3.0,2851.0,98213.10504596127,19005.274939660365,369.9826007338868,9376.849136080207,18499.54779751626,-16.1765,28.7555,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCRQF4+C62
3.0,2190.0,97531.43252121635,18833.07628296516,189.3577933045117,8836.22551991438,18312.47975220439,-16.171833,28.751167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCRQH2+7F7
3.0,198.0,96287.1053570033,17753.741620331057,543.4525905699375,8140.882900195527,17213.86129253508,-16.159167,28.750333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCRQR2+84P
3.0,338.0,77747.09818185965,45110.32266629833,28391.49334259539,18038.61184009529,18498.104919135007,-16.103,28.436333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Chikankanta,2018,5GMCVCWP+RG4
4.0,545.0,81977.47633500054,42186.74735120191,25434.932586322524,12991.954186612478,18285.303476883768,-16.1342,28.4716167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Siavonga,2019,5GMCVF8C+8JH
4.0,545.0,84009.46156485043,38652.05558030616,21737.0989912708,9712.221272173538,19542.02942563936,-16.143167,28.509,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCVG45+PJJ
4.0,247.0,83335.42157668734,39215.86411010512,22365.05659128102,10544.688838294634,19486.0865310469,-16.138833,28.502,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCVG62+FR6
4.0,107.0,92427.13759830134,16122.08566868238,84.77001532162997,4463.384033865396,15514.221206151264,-16.126333,28.736667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCVPFP+FM7
3.0,810.0,90189.22350972435,16342.686769365817,45.51198966065593,2200.0390025861484,15704.707670445332,-16.111042,28.722472,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2021,5GMCVPQC+HXQ
4.0,793.0,89929.23583578592,16051.987790446045,434.80402668067205,2072.707337530923,15411.387716001393,-16.107667,28.7235,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCVPRF+WCJ
4.0,603.0,99955.1040965848,12863.512139708706,9000.013348654846,14361.360078555292,12570.96609878586,-16.146583,28.831367,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2021,5GMCVR3J+9G9
0.0,495.0,85032.68139001448,17680.119985618756,973.4498217066248,3042.062682372158,17021.4338921148,-16.074333,28.692167,Borehole/Tubewell,Hand Pump - Afridev,Well,Hand Pump,Lusaka,False,0,Chirundu,2016,5GMCWMGR+7V7
3.0,1520.0,86883.90918422113,17189.02660933028,297.082212695438,1220.349526313685,16530.70814031642,-16.0882733,28.70176,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2021,5GMCWP62+MPR
3.0,1570.0,86722.44048154078,17317.48646583821,446.0086557589218,1371.6289925451465,16658.874385158626,-16.0875,28.700167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCWP72+233
2.0,1686.0,86636.35286081769,16810.79094068788,29.639403802167116,1559.7683839090537,16151.86064234458,-16.084333,28.704,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCWP83+7J6
2.0,611.0,85230.98649142448,16737.426163335695,36.214810511910855,3026.8395068261134,16078.872439144605,-16.0715,28.7005,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCWPH2+C62
4.0,347.0,91888.3182689414,2734.7304232184097,12947.43364529829,14692.518036050713,2205.685265002907,-16.051,28.835167,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2020,5GMCWRXP+J33
3.0,35.0,69016.84434726852,30994.70018927095,58178.9365056552,8058.44068085148,10047.493168686928,-16.0053344,28.0700188,Borehole/Tubewell,,Well,,Southern,False,0,Mazabuka,2021,5GMCX3VC+V26
0.0,201.0,67408.60575005256,33769.39548760916,42397.066656325485,20236.54929582148,16019.584811440049,-16.02541,28.2987533,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2018,5GMCX7FX+RGJ
3.0,495.0,76053.88192499516,24769.10253379392,8024.051867667882,12273.527177407026,24120.827518203914,-16.0206667,28.6203333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCXJHC+P4P
2.0,619.0,80658.50154279369,16244.081944939106,823.3884812384206,8386.231369084879,15594.386677396926,-16.022667,28.7,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCXPG2+W2J
0.0,2884.0,91012.87723477728,2279.5841709202623,13339.189852545009,14855.535015851705,1640.896842068513,-16.04234,28.83307,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2018,5GMCXR5M+368
4.0,2074.0,89828.77172623701,3252.0264717065625,12758.99830034448,13995.282658428185,2598.5417487014925,-16.0376667,28.8216667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2019,5GMCXR6C+WMM
0.0,529.0,88302.42050799375,4950.083930929648,11703.3824330397,12767.108366824366,4311.331926262859,-16.032956,28.805236,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2018,5GMCXR84+R39
0.0,9935.0,90490.57191713476,1687.065352214321,14170.046841094198,15534.579127277944,1045.4235034865212,-16.033803,28.835829,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2018,5GMCXR8P+F8G
